EJERCICIO;MES;ADUANA1;ADUANA2;TIPO_OPERACION;SERIAL;CAPITULO;PARTIDA;SUBPARTIDA;PAIS;PESO;CIF;FOB
2025;6;5;5;2;3;66;6601;66019100;PE ;306.06;2861.67;2752.32
2025;2;9;9;2;1;34;3401;34011119;HN ;7777.98;22879.78;22043.73
2025;4;3;3;2;3;59;5901;59011000;TE ;0.2;3;3
2025;10;3;3;2;3;56;5608;56089000;TE ;2.06;18.6;18
2025;5;21;99999;2;3;61;6116;61161000;CO ;150.1;1573.15;1523.52
2025;12;11;11;2;3;84;8471;84716000;HN ;187.54;4140.54;4013.86
2025;9;8;8;2;3;61;6104;61046200;MX ;36.43;853.74;853.74
2025;1;9;9;2;3;73;7307;73072300;NI ;414.45;4475.37;4421.32
2025;2;9;9;2;1;64;6403;64034000;NI ;103.82;894.25;875.42
2025;4;9;9;2;3;96;9616;96162000;NI ;7.3;209.11;204
2025;3;9;9;2;1;73;7306;73069000;HN ;24594.97;26234.7;25315.75
2025;12;9;9;2;3;84;8423;84238900;NI ;30;45;45
2025;1;11;11;2;3;61;6103;61034200;HN ;13071.12;131871.96;130420.74
2025;9;5;5;2;3;40;4014;40149000;MX ;142.07;530.85;490.56
2025;7;7;7;2;3;61;6116;61169300;GT ;488.25;8182.6;8105.76
2025;12;9;9;2;1;32;3208;32089092;CR ;2235.26;11034.37;10745.76
2025;12;2;2;2;3;37;3703;37039090;PE ;1439.69;6236;6071.04
2025;12;21;99999;2;3;94;9405;94051100;TE ;60.29;948;948
2025;3;9;9;2;1;73;7323;73239990;HN ;8.16;299.32;299.32
2025;10;11;11;2;3;34;3401;34013000;HN ;962.47;3407.29;3240.66
2025;11;3;3;2;1;19;1905;19053190;GB ;20;111.92;86.5
2025;2;9;9;2;1;87;8708;87088011;NI ;80.28;684.62;670.62
2025;10;2;2;2;3;85;8509;85098090;PE ;870.56;12525.8;12118.32
2025;4;9;9;2;1;68;6805;68051090;PA ;47.28;866.68;830.3
2025;4;3;3;2;3;61;6110;61103000;AU ;0.88;71.1;71.1
2025;1;3;3;2;1;39;3923;39235030;US ;1032;2086.47;85
2025;7;5;5;2;1;87;8711;87119000;GT ;855;14095.02;13351
2025;9;9;9;2;1;61;6109;61091000;HN ;358.91;7501.36;7310.67
2025;5;8;8;2;1;44;4415;44151090;EG ;66;40;40
2025;2;5;5;2;3;82;8214;82141000;PE ;137.29;1507.18;1438.08
2025;3;11;11;2;3;61;6117;61171000;HN ;1134.71;6470.35;6330.7
2025;5;7;7;2;1;63;6302;63029100;GT ;5;246.81;237.6
2025;6;18;99999;2;3;48;4819;48192090;TE ;8;12.3;12.3
2025;3;11;11;2;3;48;4822;48229000;HN ;3439.4;10617.45;10346.66
2025;4;9;9;2;1;72;7214;72149990;NI ;59053.97;53156.6;50380.99
2025;8;9;9;2;3;85;8506;85068000;NI ;775.32;1750.54;1674
2025;11;2;2;2;1;47;4707;47079000;IN ;203573;23113.68;23113.68
2025;10;5;5;2;1;32;3209;32099010;GT ;26.35;48.61;47.76
2025;3;5;5;2;3;61;6115;61159500;CO ;4257.62;50903.12;49238.4
2025;11;8;8;2;3;61;6103;61034900;US ;2275.78;110012.66;110012.66
2025;11;2;2;2;3;48;4823;48236900;PE ;3367.58;14850.01;14460.88
2025;4;11;11;2;3;48;4810;48109210;HN ;4060.4;5969.57;5969.57
2025;3;7;7;2;1;82;8201;82014020;GT ;57194.31;312291.55;306454.45
2025;4;9;9;2;1;34;3402;34029020;NI ;133.39;587.05;574.56
2025;10;3;3;2;1;63;6301;63013000;US ;1;5.1;5.1
2025;7;5;5;2;3;61;6107;61071100;CO ;86.44;822.66;794.76
2025;9;5;5;2;3;49;4903;49030000;MX ;140.69;823.72;761.2
2025;2;5;5;2;1;70;7010;70109029;GT ;91959.42;7052.64;2956.8
2025;3;7;7;2;1;84;8481;84818020;GT ;11.78;224.92;219.31
2025;5;5;5;2;3;82;8211;82119400;CO ;534.08;3784.51;3640.32
2025;4;9;9;2;1;76;7606;76069200;CR ;781;25100.23;23658.01
2025;12;5;5;2;3;16;1605;16052900;GT ;1471;6206.19;5638.92
2025;5;9;9;2;1;84;8481;84819000;PA ;5.7;103.03;98.56
2025;6;9;9;2;3;39;3923;39239090;HN ;412.5;1803.02;1803.02
2025;2;8;8;2;3;61;6110;61102000;US ;497740.24;6599603.02;6447077.97
2025;4;17;99999;2;3;85;8509;85094000;GT ;451.4;5620.75;5551.48
2025;6;8;8;2;1;94;9403;94036000;US ;2537.23;7925.93;6429.78
2025;10;4;4;2;1;85;8528;85286290;GT ;9.32;1166.11;1136.76
2025;11;26;99999;2;3;48;4821;48211000;TE ;196.35;2405.55;2370
2025;3;9;9;2;1;94;9401;94016100;NI ;51300.1;218740.7;199581.16
2025;5;8;8;2;1;44;4414;44149000;EC ;250;1141.49;820
2025;8;9;9;2;1;29;2922;29224200;CR ;5000;8125.4;6794.76
2025;9;5;5;2;3;48;4823;48236900;GT ;1270.08;7466.17;7466.17
2025;5;5;5;2;1;1;105;1051100;GT ;3205;39965.55;35165.55
2025;6;9;9;2;1;82;8202;82021000;CR ;119.3;1204.12;1174.02
2025;10;2;2;2;3;62;6216;62160000;CO ;514.92;6452.98;6280.56
2025;10;9;9;2;1;61;6104;61042200;VE ;182;6320.64;6320.64
2025;9;11;11;2;3;84;8483;84836000;HN ;50.06;934.43;923.03
2025;3;5;5;2;3;61;6116;61169300;CO ;238.64;5787.6;5787.6
2025;11;11;11;2;1;73;7318;73181500;HN ;1.09;208.94;208.94
2025;2;9;9;2;1;73;7318;73181400;HN ;1168.1;5815.77;5682
2025;7;5;5;2;3;82;8212;82121020;PE ;1390.25;19991.31;18974.16
2025;12;3;3;2;3;62;6201;62014000;US ;21.2;3160.04;3160.04
2025;5;5;5;2;3;61;6115;61153000;CO ;77.64;2033.94;1958.4
2025;2;5;5;2;3;94;9403;94032000;GT ;5973.04;22354.38;21978.36
2025;4;8;8;2;3;61;6103;61034200;HN ;1637.83;14841.65;14311.67
2025;3;5;5;2;1;39;3926;39269099;US ;1.06;95.6;95.6
2025;5;4;4;2;1;61;6115;61159500;GT ;252.4;3699.42;3604.35
2025;9;9;9;2;1;40;4010;40103100;HN ;964.94;7898.03;7705.85
2025;12;9;9;2;1;39;3923;39235090;CR ;6483.23;66523.62;61884.67
2025;9;3;3;2;1;85;8543;85437099;GT ;10.22;4069.19;3608
2025;4;9;9;2;1;68;6805;68052010;PA ;43.39;634.63;598.5
2025;11;3;3;2;1;7;709;7099910;US ;967;6010.58;5373
2025;11;9;9;2;1;52;5204;52041900;NI ;117;192.38;175
2025;1;9;9;2;3;39;3923;39232190;NI ;318476.44;360009.52;344276.84
2025;10;37;99999;2;3;63;6310;63109090;GT ;0.4;0.44;0.4
2025;2;9;9;2;1;82;8201;82013000;PA ;1733.92;6693.17;6443.37
2025;11;3;3;2;3;55;5508;55081010;TE ;2.25;37.96;37.96
2025;7;7;7;2;3;95;9503;95030021;GT ;3166.4;37855.64;37559.52
2025;4;11;11;2;1;39;3907;39079180;HN ;1043.54;4613.77;4528.09
2025;3;5;5;2;1;94;9401;94016100;GT ;90;208.29;200
2025;2;9;9;2;1;73;7313;73130000;CR ;60441.5;77340.56;72686.75
2025;7;8;8;2;1;20;2008;20088000;US ;11168.18;42120;42120
2025;3;7;7;2;3;27;2711;27111200;GT ;605119;438959.36;438959.36
2025;1;9;9;2;1;83;8302;83024990;CR ;517.71;127.69;121
2025;3;5;5;2;3;85;8504;85044000;PE ;278.9;5462.38;5211.36
2025;6;5;5;2;3;40;4014;40149000;CO ;3856.16;21100.99;20337.6
2025;1;9;9;2;3;84;8452;84521000;PA ;11.96;48.15;39.96
2025;5;9;9;2;1;84;8424;84248290;NI ;19.7;223.2;217.62
2025;12;9;9;2;3;44;4417;44170000;CR ;295;567.52;540
2025;3;3;3;2;3;63;6305;63059000;TE ;353.25;17250;17250
2025;6;9;9;2;1;39;3921;39219044;NI ;1458.4;14467.33;13758.65
2025;1;7;7;2;3;62;6205;62052000;GT ;126.44;8136.65;8070.33
2025;3;5;5;2;3;38;3808;38089490;CO ;1845.02;8544.36;8274.24
2025;6;5;5;2;1;69;6907;69072190;GT ;513;838.24;432.09
2025;3;11;11;2;3;32;3215;32151930;HN ;8979.71;114834.73;112066.41
2025;11;7;7;2;1;96;9603;96034000;GT ;25.89;334.08;325.73
2025;4;5;5;2;3;58;5807;58079000;PE ;14.82;1472.18;1410.34
2025;10;2;2;2;3;48;4820;48203000;PE ;1480.83;6150.91;5978.52
2025;11;11;11;2;1;52;5210;52104990;HN ;1467.69;19481.02;19005.36
2025;2;3;3;2;1;48;4823;48239099;DO ;287.6;6692.2;6258
2025;3;9;9;2;3;48;4819;48191000;PA ;130.56;1851.14;1639.85
2025;11;2;2;2;3;85;8509;85098090;MX ;164.5;2320.8;2191.68
2025;6;24;99999;2;3;39;3923;39232990;TE ;4201.83;20529.82;20527.86
2025;9;18;99999;2;3;84;8466;84669300;TE ;1845.85;17659.4;17659.4
2025;9;8;8;2;3;61;6109;61099000;CO ;834.14;52602.38;52602.38
2025;2;9;9;2;1;62;6204;62043300;NI ;42.9;1105.92;993.82
2025;7;5;5;2;1;84;8427;84271000;GT ;4514;20645.87;20000
2025;2;5;5;2;3;57;5703;57033900;PE ;3833.33;28417.3;27299.76
2025;11;7;7;2;3;39;3923;39232990;GT ;576.69;7104.65;7048.8
2025;7;9;9;2;3;48;4819;48191000;HN ;2573;5246.23;5122.45
2025;11;3;3;2;3;48;4811;48114111;US ;52.97;215.12;215.12
2025;5;2;2;2;1;19;1901;19019090;US ;957.06;2340;2340
2025;7;8;8;2;1;42;4205;42050090;US ;425.78;5943;5943
2025;12;9;9;2;3;39;3926;39262000;CR ;5.51;64.48;64.48
2025;11;2;2;2;3;39;3917;39173390;MX ;234.65;1979.55;1864.2
2025;2;7;7;2;3;73;7319;73194010;GT ;130.82;1637.49;1624.32
2025;12;16;99999;2;3;54;5407;54076100;TE ;546;7439.25;7439.25
2025;3;9;9;2;1;21;2104;21041000;CR ;1032.77;3688.4;2983.08
2025;10;9;9;2;1;39;3917;39174010;PA ;12.47;184.32;176.03
2025;1;9;9;2;1;90;9025;90251900;NI ;2.76;24.36;23.88
2025;2;9;9;2;1;83;8301;83017000;HN ;7.54;223.75;186.08
2025;10;8;8;2;1;49;4901;49019900;US ;291.42;562.37;285
2025;11;7;7;2;1;48;4803;48030000;GT ;99912;131894.93;126371.02
2025;8;9;9;2;1;63;6303;63031200;HN ;0.48;7.26;6.84
2025;6;28;99999;2;3;38;3824;38249992;TE ;1;69.54;66.37
2025;1;3;3;2;3;61;6104;61044300;US ;559.19;41560.48;41560.48
2025;11;9;9;2;1;84;8421;84213100;CR ;13;242.03;204.18
2025;3;9;9;2;1;39;3917;39173320;PA ;1029.6;8526.24;8069.15
2025;3;9;9;2;1;29;2901;29012910;NI ;1823.5;14817.44;12946.85
2025;3;5;5;2;3;82;8214;82141000;GT ;1.13;38.09;36.5
2025;4;21;99999;2;3;27;2710;27101991;TE ;7269.62;29642.94;29517.7
2025;12;9;9;2;1;72;7216;72162110;NI ;54035;47844.15;45277.5
2025;3;9;9;2;1;82;8201;82015000;PA ;14.78;137.17;130.99
2025;2;5;5;2;3;94;9403;94036000;CO ;2933.77;10034.05;9661.68
2025;9;9;9;2;3;44;4417;44170000;NI ;400;988.26;948
2025;7;5;5;2;1;76;7614;76141000;GT ;11128;44147.68;41136.85
2025;4;3;3;2;3;62;6211;62114300;CA ;2.93;387.9;387.9
2025;11;2;2;2;3;61;6115;61159500;MX ;929.68;10143.94;9570.8
2025;3;4;4;2;1;84;8482;84824000;GT ;28.79;143.52;135.62
2025;10;9;9;2;1;69;6913;69139000;NI ;396;420.6;375
2025;3;5;5;2;3;33;3305;33051000;PE ;23858.51;72703.43;69903
2025;7;8;8;2;3;62;6217;62171000;CA ;4019;160498.38;153168.38
2025;7;11;11;2;1;73;7326;73262090;HN ;29.77;45.94;43.42
2025;6;3;3;2;1;49;4901;49019900;NI ;4.78;5108.65;4355.58
2025;1;9;9;2;1;39;3917;39173240;CR ;487.24;2885.02;2677.22
2025;7;5;5;2;1;68;6809;68091100;GT ;46.44;19830;18400
2025;9;3;3;2;1;64;6403;64031900;US ;7;41;41
2025;1;9;9;2;3;42;4202;42021200;CR ;678.7;9852.36;9502.53
2025;12;11;11;2;1;73;7306;73063090;HN ;39908;40838.96;37589.79
2025;2;8;8;2;3;65;6505;65050090;US ;6262.7;345407.96;343200.06
2025;2;5;5;2;1;27;2710;27101919;GT ;10.38;902;902
2025;8;16;99999;2;3;84;8413;84138100;TE ;5;299;299
2025;7;5;5;2;1;73;7323;73239390;GT ;114;3402.06;3300
2025;10;2;2;2;3;39;3920;39201019;PE ;1178.15;3848.57;3737.04
2025;6;9;9;2;3;85;8536;85365090;NI ;24.7;469.56;464
2025;1;5;5;2;3;40;4016;40169100;GT ;170.21;630.63;609.6
2025;5;9;9;2;1;72;7216;72166100;HN ;628679.95;679157.48;651462.61
2025;6;9;9;2;1;85;8518;85183000;HN ;75;4465.54;4272
2025;6;3;3;2;1;48;4802;48025699;US ;150;1500;1500
2025;7;9;9;2;3;49;4911;49111090;NI ;10094.65;61935.08;59706.6
2025;4;11;11;2;3;62;6212;62121000;HN ;342.93;17261.04;17261.04
2025;3;9;9;2;1;96;9617;96170000;NI ;1.43;13.14;12.88
2025;9;2;2;2;3;33;3307;33073000;PE ;1735.96;9640.67;9398.88
2025;1;8;8;2;1;39;3926;39269091;US ;2.92;62.16;62.16
2025;3;5;5;2;1;44;4415;44152000;GT ;4446;962.88;456
2025;6;11;11;2;1;84;8471;84713000;HN ;23.76;7371.81;7371.81
2025;7;5;5;2;1;73;7314;73142000;GT ;27604.87;24862.84;24117.02
2025;3;7;7;2;3;39;3921;39211200;GT ;1460.43;6928.79;6871.68
2025;9;9;9;2;1;85;8544;85441900;CR ;153.34;1014.17;600
2025;10;2;2;2;3;82;8205;82054000;PE ;728.38;5906.09;5730
2025;12;7;7;2;1;20;2009;20098990;GT ;2025;15285.76;14782.5
2025;2;11;11;2;1;47;4707;47079000;HN ;5865;4299.45;2550
2025;4;8;8;2;3;54;5407;54075200;HT ;33;157.21;152.32
2025;11;11;11;2;1;68;6805;68051090;HN ;176.09;1453.44;1418.6
2025;5;11;11;2;3;84;8481;84811000;HN ;1451.18;16418.8;16394.45
2025;2;7;7;2;1;38;3808;38089190;GT ;1557;5525.18;5145
2025;5;4;4;2;1;48;4810;48101311;GT ;830.4;746.31;660
2025;2;5;5;2;3;49;4911;49119990;GT ;2.55;11.63;11.08
2025;2;7;7;2;1;85;8544;85444910;GT ;2195.39;20220.71;19978.23
2025;10;8;8;2;3;21;2101;21011100;US ;10847.52;225718.92;225718.92
2025;10;2;2;2;3;83;8304;83040000;CO ;229.19;2235.45;2184
2025;12;11;11;2;1;72;7217;72171010;HN ;272.16;294.72;285.75
2025;1;9;9;2;1;85;8511;85114000;NI ;1256.46;9909.21;9721.31
2025;3;7;7;2;1;73;7325;73259900;GT ;1631;809.26;755.55
2025;5;9;9;2;3;63;6303;63039200;NI ;1897.51;8952.29;8780.12
2025;10;3;3;2;3;60;6004;60041010;GB ;0.29;1;1
2025;10;3;3;2;3;96;9603;96039090;TE ;825;38500;38500
2025;10;2;2;2;3;80;8007;80070090;MX ;194.15;835.08;783.36
2025;2;3;3;2;1;85;8536;85362090;DE ;0.82;370.65;370.65
2025;10;2;2;2;3;82;8201;82016000;MX ;1446.24;4982.34;4671.36
2025;8;9;9;2;1;85;8529;85291000;CR ;13;42.32;38.63
2025;3;9;9;2;1;94;9403;94038900;NI ;280;1826.97;1400
2025;4;5;5;2;3;42;4202;42029200;GT ;1268.57;25847.33;25049.85
2025;4;7;7;2;3;73;7317;73170000;GT ;132.98;871.89;865.44
2025;8;2;2;2;3;33;3304;33043000;PE ;722.6;6960.91;6798.24
2025;12;9;9;2;1;32;3215;32151190;HN ;3608.82;18441.7;17974.17
2025;10;7;7;2;1;12;1211;12119091;GT ;399.35;7860.85;7415
2025;5;9;9;2;3;48;4821;48219000;PA ;84.35;33.49;29.52
2025;12;3;3;2;3;61;6110;61103000;HN ;2.5;6;6
2025;10;11;11;2;1;8;813;8134000;HN ;117.65;484.74;459.5
2025;1;9;9;2;3;62;6204;62046200;NI ;604.86;14132.69;12898.76
2025;11;5;5;2;1;96;9608;96082000;GT ;1.92;156.91;153
2025;8;9;9;2;1;87;8708;87089300;NI ;3500.43;36235.21;35313.47
2025;2;4;4;2;3;85;8523;85235120;GT ;0.2;154.71;150
2025;9;5;5;2;3;90;9019;90191000;GT ;144.1;2995.14;2962.5
2025;3;11;11;2;3;96;9612;96121010;HN ;142.12;1803;1803
2025;1;9;9;2;1;39;3926;39269099;PA ;6599.62;49107.52;43662.17
2025;3;11;11;2;3;94;9401;94014100;HN ;1829.37;6936.16;6936.16
2025;7;5;5;2;3;96;9608;96081000;CO ;486.41;6785.79;6570.72
2025;6;9;9;2;3;94;9405;94052100;NI ;249.41;2173;2112.7
2025;11;11;11;2;1;87;8716;87169000;HN ;44.33;115.68;112.79
2025;11;2;2;2;3;73;7319;73194090;PE ;20.67;265.4;259.2
2025;10;4;4;2;1;72;7226;72269990;GT ;10452;11769.49;11131.26
2025;11;2;2;2;3;65;6505;65050090;PE ;358.22;9922.62;9696.24
2025;10;18;99999;2;3;61;6105;61051000;US ;40;375;375
2025;7;9;9;2;1;96;9608;96089990;HN ;1.01;175.34;171.6
2025;4;3;3;2;3;56;5603;56039200;TE ;13;210;210
2025;1;5;5;2;3;90;9004;90049090;GT ;202.74;4840.66;4776.98
2025;10;7;7;2;3;48;4818;48189090;GT ;10836.74;43643.27;43306.08
2025;1;8;8;2;1;48;4818;48183000;DO ;18691.42;60202.08;51783.49
2025;5;5;5;2;3;63;6308;63080000;MX ;44.64;309.9;287.28
2025;5;9;9;2;3;33;3303;33030000;CR ;4757.44;35405.12;33559.09
2025;2;7;7;2;3;39;3926;39262000;GT ;1830.67;16001.06;15878.88
2025;4;21;99999;2;3;85;8510;85103000;CR ;2.08;107.26;107.26
2025;3;3;3;2;1;3;305;3055400;US ;3859.82;68929.13;66956.64
2025;4;9;9;2;1;29;2901;29012910;CR ;703.5;5997.04;5025.41
2025;1;9;9;2;1;87;8708;87083010;NI ;1967.56;16864.94;16539.76
2025;3;9;9;2;1;85;8501;85015100;HN ;184;3516.07;3486.95
2025;2;5;5;2;3;33;3305;33051000;PE ;8220.52;26007.96;24850.8
2025;2;7;7;2;1;32;3205;32050000;GT ;9624.5;40343.74;39323.71
2025;2;7;7;2;3;84;8423;84231000;GT ;70.98;983.72;976.8
2025;9;5;5;2;3;63;6301;63014000;GT ;380.54;2918.1;2308.06
2025;11;9;9;2;3;39;3926;39261010;NI ;98.11;667.07;645.84
2025;3;2;2;2;3;48;4819;48195000;CO ;311.17;2405.81;2332.8
2025;10;7;7;2;1;39;3913;39139000;GT ;25;85.98;83.73
2025;4;8;8;2;3;52;5206;52061200;DO ;18025.61;90203.56;90203.56
2025;1;5;5;2;1;39;3921;39219043;GT ;150793.95;880177.1;841145.92
2025;11;7;7;2;3;19;1905;19053190;GT ;5250.14;17004.43;16859.4
2025;10;9;9;2;1;85;8536;85366900;HN ;70.16;202.4;202.4
2025;4;3;3;2;1;82;8201;82019090;US ;419;1215;1215
2025;1;3;3;2;1;48;4820;48201000;CR ;14.37;266.37;208
2025;8;3;3;2;3;60;6006;60063200;KR ;2.5;3;3
2025;3;11;11;2;1;42;4202;42023100;HN ;1.5;142.53;133.28
2025;5;4;4;2;1;28;2811;28111100;GT ;9.85;799.46;756
2025;5;9;9;2;1;32;3215;32151930;CR ;24.5;203.91;169
2025;8;9;9;2;1;20;2001;20019090;HN ;1587.6;4465.29;4013.75
2025;5;3;3;2;3;85;8544;85444210;NI ;0.5;61.83;33.92
2025;2;11;11;2;3;52;5205;52051200;HN ;181062.46;612596.02;607923.1
2025;8;9;9;2;3;30;3004;30043920;NI ;6;216.91;216.91
2025;12;11;11;2;1;94;9403;94035000;HN ;36627.3;132082.69;123132.51
2025;8;3;3;2;1;19;1905;19059000;US ;10795.5;39001.34;25770.48
2025;10;9;9;2;1;72;7217;72173010;NI ;4990;7358.73;7103.38
2025;10;21;99999;2;3;34;3401;34013000;CR ;42.24;95.01;95.01
2025;3;21;99999;2;3;94;9404;94044000;CR ;1.36;11.04;11.04
2025;9;8;8;2;1;40;4016;40169300;BZ ;48.66;139.17;129.76
2025;8;9;9;2;1;87;8708;87084010;NI ;179.39;1500.55;1460.63
2025;5;3;3;2;3;61;6109;61091000;SG ;165.6;2929.27;2929.27
2025;8;2;2;2;3;48;4823;48236100;MX ;12.09;76.86;72.24
2025;3;5;5;2;3;39;3926;39264000;PE ;14101.01;65529.23;62949.88
2025;3;3;3;2;3;85;8536;85365090;US ;1781.16;129002.32;129002.32
2025;11;7;7;2;3;54;5406;54060010;GT ;476.24;3415.84;3387.72
2025;11;5;5;2;3;94;9405;94055010;MX ;32.82;189.54;176.4
2025;3;9;9;2;1;72;7217;72171020;NI ;45499;52773.96;49311.43
2025;5;8;8;2;1;49;4911;49111090;US ;201.05;2833.1;2296.8
2025;2;21;99999;2;3;96;9616;96162000;CR ;6.73;15.91;15.91
2025;5;21;99999;2;3;48;4811;48114111;TE ;357.65;2703.62;2683.35
2025;8;8;8;2;3;52;5202;52029900;CU ;40000;43645;43000
2025;9;9;9;2;3;84;8421;84213900;NI ;20.11;1068.71;1065.77
2025;7;16;99999;2;3;85;8543;85437099;TE ;1.55;23.51;23.51
2025;1;8;8;2;1;33;3305;33059000;PR ;2616.77;12007.17;11113.2
2025;1;11;11;2;3;84;8481;84818010;HN ;177.7;788;783
2025;1;9;9;2;1;62;6206;62063000;CR ;23.18;353.7;332.3
2025;7;9;9;2;1;20;2005;20055100;CR ;6209.55;6828.88;6410.22
2025;9;2;2;2;3;85;8512;85121000;MX ;12.69;157.45;146.88
2025;1;16;99999;2;3;85;8504;85044000;TE ;1564.44;6253.48;6017.16
2025;12;5;5;2;1;34;3407;34070000;GT ;151.47;544.33;530.91
2025;1;2;2;2;3;68;6810;68109900;CO ;818.93;1604.99;1532.16
2025;6;7;7;2;1;39;3924;39249090;GT ;3228.73;11404.28;10892.15
2025;2;9;9;2;1;39;3916;39169090;NI ;41;133.77;129.92
2025;7;4;4;2;3;96;9612;96121090;GT ;359.92;17112.93;16862.99
2025;11;3;3;2;3;61;6109;61099000;HK ;258.97;10500;10500
2025;11;8;8;2;1;11;1102;11022000;US ;1878.01;6597.62;6193.95
2025;1;3;3;2;1;42;4202;42022200;TE ;12.6;693.3;681
2025;11;5;5;2;3;61;6104;61046300;US ;100.5;3918.66;3918.66
2025;6;9;9;2;1;21;2106;21069030;NI ;9903.14;67051.1;64091.83
2025;5;5;5;2;1;32;3208;32081040;PE ;4106.11;18518.56;17544
2025;9;2;2;2;3;96;9611;96110000;MX ;57.83;530.15;501.6
2025;2;9;9;2;1;4;407;4071100;HN ;19200;115200;112800
2025;1;5;5;2;3;46;4602;46021900;GT ;249.03;3198.22;3168
2025;3;4;4;2;1;39;3916;39162090;GT ;119.46;1681.53;1611.5
2025;6;9;9;2;1;4;406;4062020;NI ;23860;129482.38;125274.22
2025;6;11;11;2;3;71;7117;71179000;HN ;54.38;1267.56;1199.95
2025;11;7;7;2;3;48;4820;48203000;GT ;2016.7;9118;9041.76
2025;10;9;9;2;3;62;6205;62052000;CR ;81.15;2991.8;2790.58
2025;12;9;9;2;1;39;3901;39011000;NI ;19250;22522.5;20882.41
2025;11;2;2;2;3;44;4421;44219990;MX ;1727.39;7701.31;7264.4
2025;12;9;9;2;1;90;9032;90328900;CR ;10;289.22;275
2025;12;3;3;2;1;49;4911;49111090;NI ;60;2031.77;1750
2025;1;5;5;2;3;48;4820;48201000;CO ;14852.9;70176.53;67341.5
2025;8;3;3;2;3;61;6112;61121100;DM ;23.76;960.82;960.82
2025;7;9;9;2;1;84;8423;84238900;NI ;12.25;3469.1;3469.1
2025;7;9;9;2;3;39;3923;39239090;NI ;1164;7811.13;7802.7
2025;1;9;9;2;3;94;9405;94054100;NI ;166.38;2650.04;2554.44
2025;3;3;3;2;1;61;6109;61091000;TE ;193.56;9108.59;8947.62
2025;3;2;2;2;1;9;901;9011130;GB ;54165;404716.6;404716.6
2025;5;4;4;2;1;61;6105;61051000;GT ;223.6;7614;7407.22
2025;6;9;9;2;1;84;8474;84749000;NI ;128.04;5436.55;4939
2025;11;3;3;2;1;67;6702;67029000;US ;86.4;107.99;63.36
2025;2;9;9;2;3;39;3917;39173299;NI ;980.32;2077.8;2034.57
2025;5;2;2;2;3;95;9503;95030049;CO ;299.93;3364.21;3290.4
2025;12;21;99999;2;3;39;3918;39189000;TE ;638.6;3551.36;3551.36
2025;10;9;9;2;1;85;8536;85366100;PA ;6.55;106.55;101.76
2025;7;9;9;2;1;96;9603;96034000;NI ;228.42;2484.61;2393.88
2025;5;23;99999;2;3;39;3920;39201019;TE ;379.76;3716.1;3716.1
2025;9;9;9;2;1;73;7315;73151900;PA ;14.12;135.36;129.27
2025;7;7;7;2;1;48;4818;48182000;GT ;94596.55;242256.05;227844.53
2025;1;7;7;2;1;84;8414;84145100;GT ;316;3687.28;3258.3
2025;5;4;4;2;1;84;8428;84282000;GT ;117;2097;1720
2025;4;9;9;2;3;48;4821;48219000;CR ;29.66;219.7;207.3
2025;12;5;5;2;3;63;6302;63029300;GT ;1225.66;9234.24;9080.4
2025;4;9;9;2;1;7;712;7129090;PA ;106.92;1501.45;1431
2025;5;9;9;2;1;33;3304;33049900;PA ;11658.19;62533.97;59533.63
2025;8;16;99999;2;3;55;5510;55101100;TE ;64666.63;252199.86;252199.86
2025;11;7;7;2;1;10;1006;10063090;GT ;107956.8;99446;94699.6
2025;12;2;2;2;3;39;3920;39204333;PE ;354.98;3219.67;3168
2025;10;21;99999;2;3;32;3215;32151930;TE ;2295;32458.09;32458.09
2025;1;5;5;2;3;96;9616;96162000;CO ;903.13;10685.67;10300.32
2025;9;9;9;2;3;64;6404;64041990;CR ;206.17;3406.27;2971.75
2025;2;9;9;2;1;32;3214;32141011;PA ;3459.58;10183.38;9755.02
2025;5;8;8;2;3;39;3901;39019000;TE ;24750;34155;34155
2025;2;9;9;2;3;55;5509;55092100;NI ;523.68;4325.6;4325.6
2025;7;9;9;2;1;72;7226;72269910;CR ;4466.41;6127.91;5895.67
2025;6;9;9;2;1;82;8205;82055190;PA ;2.76;53.28;50.88
2025;8;9;9;2;1;82;8212;82122000;NI ;496.8;6154.87;6000
2025;7;11;11;2;1;39;3926;39262000;HN ;75.22;434.16;423.31
2025;3;9;9;2;3;73;7306;73064000;NI ;2538.11;11892.66;11748.96
2025;9;9;9;2;1;87;8708;87089110;HN ;3115.38;50792.76;50541.38
2025;5;9;9;2;3;84;8481;84818020;NI ;1011.76;61213.94;58758.11
2025;9;9;9;2;1;84;8428;84283300;HN ;166.09;22442.3;21413.38
2025;10;9;9;2;1;38;3811;38119000;HN ;91.23;17.9;17.44
2025;10;9;9;2;3;84;8413;84139100;NI ;5.28;1786.32;1764.55
2025;8;8;8;2;3;61;6104;61046200;MX ;9.23;225.99;225.99
2025;11;9;9;2;1;83;8311;83111010;HN ;678.59;1271.36;1232.98
2025;12;4;4;2;1;72;7220;72209000;GT ;792;7368;7018
2025;1;3;3;2;3;60;6006;60063200;HK ;1;3.5;3.5
2025;1;9;9;2;1;38;3811;38119000;NI ;95.16;53.46;52.4
2025;9;2;2;2;3;40;4016;40169290;CO ;1175.31;5003.07;4861.92
2025;4;9;9;2;1;84;8413;84138100;PA ;350;4096.6;3708
2025;10;11;11;2;3;40;4016;40169300;HN ;32.12;715.13;709.1
